id,prediction
8701,this
8702,chases
8703,in
8704,this
8705,big
8706,.
8707,big
8708,this
8709,big
8710,.
8711,.
8712,this
8713,.
8714,this
8715,.
8716,this
8717,.
8718,car
8719,house
8720,is
8721,park
8722,chases
8723,.
8724,the
8725,big
8726,.
8727,big
8728,is
8729,park
8730,the
8731,near
8732,is
8733,the
8734,the
8735,chases
8736,dog
8737,big
8738,chases
8739,in
8740,small
8741,a
8742,.
8743,house
8744,small
8745,house
8746,dog
8747,small
8748,small
8749,.
8750,dog
8751,dog
8752,near
8753,is
8754,the
8755,the
8756,is
8757,the
8758,cat
8759,big
8760,the
8761,big
8762,chases
8763,big
8764,small
8765,a
8766,small
8767,.
8768,.
8769,in
8770,this
8771,big
8772,this
8773,house
8774,chases
8775,.
8776,.
8777,a
8778,small
8779,small
8780,dog
8781,the
8782,small
8783,a
8784,a
8785,chases
8786,.
8787,big
8788,the
8789,.
8790,the
8791,park
8792,is
8793,cat
8794,is
8795,chases
8796,small
8797,.
8798,big
8799,big
8800,dog
8801,.
8802,the
8803,.
8804,chases
8805,small
8806,near
8807,big
8808,.
8809,this
8810,.
8811,big
8812,on
8813,big
8814,.
8815,bird
8816,.
8817,this
8818,.
8819,near
8820,this
8821,this
8822,this
8823,.
8824,.
8825,near
8826,a
8827,small
8828,a
8829,small
8830,car
8831,is
8832,house
8833,a
8834,.
8835,a
8836,small
8837,a
8838,is
8839,is
8840,a
8841,small
8842,big
8843,is
8844,the
8845,big
8846,the
8847,house
8848,a
8849,small
8850,cat
8851,a
8852,.
8853,is
8854,this
8855,this
8856,.
8857,this
8858,bird
8859,this
8860,car
8861,the
8862,car
8863,is
8864,this
8865,is
8866,the
8867,chases
8868,a
8869,is
8870,the
8871,park
8872,big
8873,near
8874,the
8875,park
8876,big
8877,big
8878,near
8879,the
8880,.
8881,a
8882,near
8883,is
8884,house
8885,.
8886,park
8887,dog
8888,dog
8889,big
8890,small
8891,in
8892,a
8893,a
8894,small
8895,cat
8896,.
8897,house
8898,big
8899,a
8900,a
8901,is
8902,this
8903,chases
8904,big
8905,chases
8906,chases
8907,small
8908,small
8909,big
8910,big
8911,sees
8912,big
8913,small
8914,small
8915,this
8916,the
8917,big
8918,the
8919,the
8920,.
8921,chases
8922,this
8923,small
8924,chases
8925,small
8926,near
8927,is
8928,dog
8929,park
8930,.
8931,a
8932,house
8933,near
8934,chases
8935,a
8936,cat
8937,is
8938,small
8939,house
8940,house
8941,is
8942,big
8943,the
8944,the
8945,is
8946,near
8947,cat
8948,a
8949,chases
8950,park
8951,this
8952,big
8953,this
8954,car
8955,big
8956,big
8957,the
8958,dog
8959,the
8960,the
8961,this
8962,bird
8963,is
8964,a
8965,cat
8966,house
8967,small
8968,house
8969,small
8970,.
8971,bird
8972,a
8973,.
8974,small
8975,a
8976,small
8977,cat
8978,small
8979,house
8980,is
8981,is
8982,is
8983,cat
8984,small
8985,cat
8986,.
8987,.
8988,car
8989,bird
8990,.
8991,in
8992,is
8993,big
8994,in
8995,near
8996,car
8997,.
8998,is
8999,this
9000,car
9001,.
9002,is
9003,is
9004,house
9005,small
9006,a
9007,is
9008,small
9009,cat
9010,cat
9011,a
9012,small
9013,the
9014,dog
9015,a
9016,cat
9017,a
9018,house
9019,house
9020,a
9021,this
9022,.
9023,big
9024,sees
9025,car
9026,this
9027,this
9028,this
9029,near
9030,car
9031,car
9032,car
9033,big
9034,near
9035,a
9036,is
9037,a
9038,small
9039,small
9040,.
9041,.
9042,small
9043,car
9044,.
9045,.
9046,is
9047,small
9048,dog
9049,.
9050,small
9051,a
9052,big
9053,small
9054,house
9055,a
9056,.
9057,the
9058,big
9059,near
9060,chases
9061,is
9062,.
9063,.
9064,near
9065,small
9066,house
9067,a
9068,house
9069,.
9070,car
9071,bird
9072,this
9073,this
9074,chases
9075,car
9076,big
9077,the
9078,is
9079,car
9080,a
9081,the
9082,the
9083,.
9084,sees
9085,near
9086,park
9087,big
9088,.
9089,bird
9090,big
9091,sees
9092,.
9093,.
9094,big
9095,chases
9096,near
9097,.
9098,the
9099,small
9100,big
9101,car
9102,.
9103,car
9104,this
9105,this
9106,bird
9107,this
9108,is
9109,house
9110,cat
9111,big
9112,car
9113,near
9114,big
9115,car
9116,.
9117,big
9118,.
9119,this
9120,.
9121,is
9122,car
9123,this
9124,small
9125,house
9126,is
9127,chases
9128,the
9129,is
9130,in
9131,.
9132,cat
9133,a
9134,house
9135,is
9136,a
9137,.
9138,.
9139,chases
9140,is
9141,small
9142,big
9143,the
9144,park
9145,the
9146,big
9147,park
9148,park
9149,dog
9150,near
9151,.
9152,.
9153,this
9154,is
9155,big
9156,near
9157,in
9158,this
9159,sees
9160,near
9161,big
9162,this
9163,big
9164,chases
9165,big
9166,big
9167,the
9168,.
9169,.
9170,is
9171,car
9172,bird
9173,this
9174,car
9175,is
9176,.
9177,big
9178,.
9179,big
9180,car
9181,sees
9182,car
9183,.
9184,big
9185,bird
9186,chases
9187,is
9188,big
9189,this
9190,chases
9191,a
9192,a
9193,chases
9194,a
9195,house
9196,cat
9197,a
9198,is
9199,car
9200,this
9201,big
9202,in
9203,.
9204,the
9205,the
9206,chases
9207,the
9208,this
9209,a
9210,small
9211,.
9212,car
9213,this
9214,this
9215,big
9216,bird
9217,.
9218,is
9219,in
9220,small
9221,this
9222,this
9223,big
9224,.
9225,chases
9226,near
9227,chases
9228,is
9229,big
9230,this
9231,big
9232,big
9233,the
9234,big
9235,near
9236,this
9237,big
9238,this
9239,house
9240,cat
9241,.
9242,is
9243,small
9244,is
9245,big
9246,small
9247,chases
9248,near
9249,a
9250,house
9251,.
9252,house
9253,small
9254,big
9255,dog
9256,.
9257,park
9258,cat
9259,park
9260,the
9261,car
9262,big
9263,bird
9264,.
9265,big
9266,this
9267,big
9268,.
9269,.
9270,this
9271,big
9272,.
9273,small
9274,cat
9275,small
9276,house
9277,a
9278,small
9279,small
9280,small
9281,chases
9282,the
9283,big
9284,a
9285,chases
9286,small
9287,chases
9288,house
9289,house
9290,.
9291,.
9292,big
9293,.
9294,car
9295,this
9296,this
9297,big
9298,this
9299,this
9300,this
9301,car
9302,big
9303,dog
9304,big
9305,.
9306,big
9307,the
9308,chases
9309,dog
9310,dog
9311,the
9312,the
9313,.
9314,big
9315,the
9316,.
9317,near
9318,the
9319,park
9320,a
9321,a
9322,small
9323,small
9324,.
9325,cat
9326,big
9327,the
9328,the
9329,big
9330,chases
9331,the
9332,.
9333,the
9334,is
9335,big
9336,.
9337,a
9338,small
9339,small
9340,house
9341,is
9342,is
9343,a
9344,a
9345,small
9346,a
9347,cat
9348,a
9349,this
9350,car
9351,.
9352,sees
9353,chases
9354,the
9355,the
9356,chases
9357,the
9358,big
9359,dog
9360,park
9361,big
9362,bird
9363,.
9364,bird
9365,.
9366,big
9367,park
9368,house
9369,near
9370,near
9371,big
9372,car
9373,park
9374,big
9375,cat
9376,big
9377,.
9378,small
9379,chases
9380,a
9381,small
9382,a
9383,house
9384,park
9385,big
9386,.
9387,is
9388,a
9389,small
9390,cat
9391,a
9392,small
9393,.
9394,the
9395,.
9396,this
9397,this
9398,sees
9399,big
9400,is
9401,this
9402,.
9403,near
9404,small
9405,chases
9406,small
9407,a
9408,house
9409,car
9410,big
9411,this
9412,car
9413,chases
9414,.
9415,this
9416,in
9417,big
9418,is
9419,.
9420,bird
9421,the
9422,dog
9423,is
9424,the
9425,the
9426,near
9427,the
9428,.
9429,big
9430,the
9431,park
9432,park
9433,park
9434,the
9435,the
9436,.
9437,car
9438,sees
9439,big
9440,car
9441,car
9442,is
9443,car
9444,this
9445,car
9446,small
9447,big
9448,is
9449,car
9450,big
9451,bird
9452,bird
9453,the
9454,big
9455,the
9456,.
9457,park
9458,the
9459,is
9460,car
9461,.
9462,a
9463,a
9464,house
9465,is
9466,is
9467,small
9468,cat
9469,this
9470,this
9471,this
9472,big
9473,is
9474,big
9475,.
9476,dog
9477,near
9478,the
9479,.
9480,park
9481,park
9482,chases
9483,the
9484,car
9485,this
9486,cat
9487,is
9488,cat
9489,.
9490,.
9491,a
9492,this
9493,park
9494,the
9495,car
9496,.
9497,this
9498,this
9499,chases
9500,house
9501,small
9502,is
9503,chases
9504,cat
9505,a
9506,a
9507,cat
9508,in
9509,a
9510,near
9511,is
9512,chases
9513,the
9514,big
9515,big
9516,the
9517,park
9518,is
9519,big
9520,.
9521,is
9522,.
9523,a
9524,small
9525,.
9526,.
9527,park
9528,.
9529,dog
9530,the
9531,is
9532,park
9533,the
9534,small
9535,small
9536,this
9537,cat
9538,car
9539,big
9540,big
9541,bird
9542,near
9543,this
9544,this
9545,.
9546,big
9547,park
9548,.
9549,is
9550,is
9551,a
9552,this
9553,.
9554,big
9555,this
9556,this
9557,car
9558,this
9559,.
9560,.
9561,park
9562,is
9563,big
9564,is
9565,the
9566,the
9567,near
9568,chases
9569,the
9570,.
9571,.
9572,in
9573,big
9574,car
9575,is
9576,the
9577,the
9578,the
9579,small
9580,cat
9581,small
9582,cat
9583,a
9584,.
9585,house
9586,big
9587,big
9588,the
9589,the
9590,big
9591,small
9592,dog
9593,the
9594,big
9595,dog
9596,park
9597,in
9598,park
9599,the
9600,dog
9601,a
9602,.
9603,dog
9604,the
9605,car
9606,sees
9607,in
9608,in
9609,.
9610,big
9611,.
9612,small
9613,a
9614,a
9615,the
9616,.
9617,dog
9618,the
9619,chases
9620,.
9621,near
9622,a
9623,the
9624,the
9625,big
9626,.
9627,big
9628,big
9629,big
9630,is
9631,car
9632,.
9633,is
9634,is
9635,this
9636,park
9637,.
9638,the
9639,.
9640,this
9641,big
9642,this
9643,is
9644,house
9645,near
9646,near
9647,.
9648,this
9649,cat
9650,house
9651,bird
9652,small
9653,chases
9654,a
9655,bird
9656,a
9657,.
9658,a
9659,sees
9660,big
9661,sees
9662,car
9663,dog
9664,the
9665,the
9666,cat
9667,is
9668,cat
9669,is
9670,park
9671,chases
9672,big
9673,park
9674,big
9675,is
9676,sees
9677,big
9678,.
9679,is
9680,the
9681,house
9682,small
9683,near
9684,small
9685,house
9686,cat
9687,.
9688,big
9689,bird
9690,sees
9691,car
9692,small
9693,a
9694,.
9695,big
9696,big
9697,big
9698,car
9699,big
9700,this
9701,.
9702,small
9703,a
9704,in
9705,small
9706,.
9707,a
9708,big
9709,the
9710,the
9711,is
9712,.
9713,.
9714,.
9715,cat
9716,house
9717,a
9718,.
9719,a
9720,the
9721,the
9722,the
9723,near
9724,the
9725,is
9726,in
9727,in
9728,a
9729,cat
9730,the
9731,big
9732,near
9733,.
9734,small
9735,is
9736,cat
9737,dog
9738,big
9739,sees
9740,is
9741,car
9742,big
9743,chases
9744,small
9745,a
9746,a
9747,house
9748,house
9749,is
9750,cat
9751,house
9752,small
9753,near
9754,chases
9755,cat
9756,house
9757,the
9758,park
9759,chases
9760,near
9761,park
9762,chases
9763,.
9764,dog
9765,park
9766,the
9767,is
9768,.
9769,park
9770,the
9771,this
9772,this
9773,the
9774,chases
9775,the
9776,park
9777,big
9778,park
9779,dog
9780,the
9781,the
9782,the
9783,.
9784,.
9785,chases
9786,.
9787,house
9788,a
9789,is
9790,near
9791,.
9792,this
9793,car
9794,.
9795,big
9796,.
9797,car
9798,this
9799,big
9800,.
9801,car
9802,this
9803,this
9804,.
9805,a
9806,big
9807,.
9808,near
9809,the
9810,park
9811,big
9812,big
9813,park
9814,.
9815,.
9816,big
9817,the
9818,chases
9819,the
9820,small
9821,house
9822,.
9823,is
9824,.
9825,dog
9826,.
9827,chases
9828,the
9829,.
9830,dog
9831,big
9832,big
9833,chases
9834,.
9835,the
9836,.
9837,bird
9838,house
9839,dog
9840,park
9841,.
9842,big
9843,the
9844,house
9845,big
9846,this
9847,likes
9848,big
9849,big
9850,small
9851,chases
9852,this
9853,.
9854,bird
9855,near
9856,dog
9857,big
9858,bird
9859,bird
9860,this
9861,this
9862,.
9863,big
9864,this
9865,this
9866,this
9867,is
9868,is
9869,car
9870,sees
9871,near
9872,bird
9873,car
9874,bird
9875,park
9876,dog
9877,dog
9878,car
9879,is
9880,big
9881,is
9882,a
9883,a
9884,bird
9885,big
9886,park
9887,chases
9888,chases
9889,is
9890,cat
9891,the
9892,park
9893,the
9894,dog
9895,the
9896,the
9897,cat
9898,near
9899,house
9900,small
9901,a
9902,house
9903,car
9904,dog
9905,chases
9906,the
9907,big
9908,.
9909,park
9910,the
9911,chases
9912,big
9913,chases
9914,cat
9915,.
9916,this
9917,car
9918,car
9919,this
9920,this
9921,.
9922,the
9923,the
9924,sees
9925,car
9926,bird
9927,.
9928,park
9929,car
9930,.
9931,the
9932,chases
9933,a
9934,in
9935,the
9936,big
9937,big
9938,near
9939,.
9940,bird
9941,this
9942,this
9943,big
9944,park
9945,near
9946,.
9947,.
9948,big
9949,dog
9950,near
9951,big
9952,chases
9953,this
9954,.
9955,this
9956,the
9957,.
9958,big
9959,chases
9960,the
9961,chases
9962,dog
9963,park
9964,house
9965,sees
9966,.
9967,is
9968,this
9969,sees
9970,car
9971,big
9972,cat
9973,chases
9974,the
9975,.
9976,cat
9977,a
9978,.
9979,a
9980,a
9981,cat
9982,small
9983,a
9984,house
9985,chases
9986,car
9987,.
9988,.
9989,the
9990,the
9991,house
9992,.
9993,is
9994,a
9995,a
9996,a
9997,.
9998,is
9999,.
10000,big
10001,the
10002,big
10003,park
10004,big
10005,chases
10006,bird
10007,big
10008,big
10009,.
10010,house
10011,big
10012,.
10013,dog
10014,park
10015,is
10016,chases
10017,the
10018,dog
10019,big
10020,bird
10021,car
10022,is
10023,big
10024,big
10025,car
10026,a
10027,big
10028,the
10029,dog
10030,dog
10031,park
10032,.
10033,chases
10034,.
10035,car
10036,car
10037,.
10038,bird
10039,this
10040,big
10041,car
10042,cat
10043,house
10044,.
10045,this
10046,big
10047,big
10048,bird
10049,a
10050,small
10051,cat
10052,chases
10053,.
10054,bird
10055,this
10056,big
10057,near
10058,.
10059,.
10060,dog
10061,is
10062,is
10063,car
10064,car
10065,is
10066,this
10067,big
10068,bird
10069,is
10070,big
10071,big
10072,.
10073,this
10074,car
10075,car
10076,park
10077,the
10078,big
10079,.
10080,park
10081,a
10082,a
10083,cat
10084,near
10085,.
10086,is
10087,small
10088,the
10089,chases
10090,.
10091,big
10092,is
10093,near
10094,.
10095,big
10096,this
10097,this
10098,near
10099,car
10100,.
10101,big
10102,big
10103,big
10104,this
10105,big
10106,car
10107,this
10108,this
10109,this
10110,car
10111,is
10112,.
10113,a
10114,house
10115,.
10116,small
10117,a
10118,small
10119,a
10120,.
10121,.
10122,.
10123,small
10124,a
10125,a
10126,small
10127,small
10128,a
10129,in
10130,is
10131,.
10132,.
10133,in
10134,big
10135,.
10136,in
10137,big
10138,the
10139,big
10140,small
10141,the
10142,the
10143,is
10144,car
10145,is
10146,park
10147,in
10148,dog
10149,big
10150,dog
10151,cat
10152,cat
10153,small
10154,chases
10155,big
10156,is
10157,sees
10158,bird
10159,the
10160,dog
10161,big
10162,the
10163,the
10164,small
10165,house
10166,small
10167,big
10168,car
10169,car
10170,big
10171,bird
10172,this
10173,big
10174,is
10175,big
10176,.
10177,the
10178,the
10179,in
10180,the
10181,.
10182,park
10183,the
10184,park
10185,park
10186,the
10187,dog
10188,big
10189,a
10190,house
10191,small
10192,a
10193,a
10194,is
10195,this
10196,sees
10197,.
10198,this
10199,car
10200,this
10201,.
10202,in
10203,big
10204,big
10205,the
10206,near
10207,this
10208,bird
10209,.
10210,is
10211,big
10212,chases
10213,cat
10214,small
10215,.
10216,small
10217,this
10218,this
10219,.
10220,bird
10221,bird
10222,big
10223,car
10224,this
10225,this
10226,car
10227,car
10228,.
10229,is
10230,this
10231,big
10232,the
10233,.
10234,.
10235,.
10236,small
10237,the
10238,park
10239,big
10240,chases
10241,near
10242,park
10243,the
10244,a
10245,the
10246,the
10247,big
10248,dog
10249,small
10250,a
10251,a
10252,car
10253,big
10254,this
10255,this
10256,in
10257,big
10258,car
10259,big
10260,big
10261,near
10262,house
10263,near
10264,.
10265,is
10266,house
10267,small
10268,small
10269,a
10270,house
10271,cat
10272,a
10273,small
10274,big
10275,big
10276,this
10277,this
10278,is
10279,car
10280,big
10281,is
10282,big
10283,.
10284,car
10285,bird
10286,is
10287,.
10288,sees
10289,in
10290,near
10291,park
10292,bird
10293,.
10294,the
10295,this
10296,this
10297,park
10298,a
10299,.
10300,car
10301,big
10302,big
10303,big
10304,the
10305,the
10306,this
10307,car
10308,big
10309,the
10310,dog
10311,is
10312,park
10313,the
10314,small
10315,is
10316,small
10317,cat
10318,.
10319,a
10320,.
10321,is
10322,.
10323,car
10324,.
10325,.
10326,.
10327,dog
10328,chases
10329,dog
10330,is
10331,this
10332,this
10333,car
10334,big
10335,car
10336,chases
10337,house
10338,this
10339,car
10340,house
10341,a
10342,near
10343,in
10344,a
10345,house
10346,house
10347,big
10348,the
10349,is
10350,big
10351,near
10352,car
10353,dog
10354,in
10355,park
10356,the
10357,big
10358,is
10359,a
10360,house
10361,is
10362,chases
10363,a
10364,house
10365,chases
10366,chases
10367,a
10368,cat
10369,small
10370,sees
10371,park
10372,the
10373,chases
10374,chases
10375,.
10376,cat
10377,house
10378,chases
10379,a
10380,.
10381,is
10382,big
10383,big
10384,sees
10385,car
10386,this
10387,big
10388,the
10389,.
10390,is
10391,.
10392,small
10393,small
10394,.
10395,chases
10396,a
10397,small
10398,this
10399,a
10400,cat
10401,small
10402,small
10403,cat
10404,house
10405,.
10406,house
10407,small
10408,is
10409,small
10410,a
10411,house
10412,small
10413,in
10414,big
10415,big
10416,this
10417,big
10418,big
10419,this
10420,.
10421,small
10422,small
10423,a
10424,house
10425,the
10426,big
10427,the
10428,big
10429,park
10430,park
10431,park
10432,dog
10433,park
10434,.
10435,big
10436,near
10437,chases
10438,this
10439,.
10440,.
10441,cat
10442,a
10443,in
10444,a
10445,the
10446,.
10447,the
10448,the
10449,in
10450,chases
10451,.
10452,.
10453,.
10454,this
10455,near
10456,car
10457,this
10458,.
10459,big
10460,a
10461,big
10462,house
10463,chases
10464,house
10465,small
10466,.
10467,big
10468,this
10469,this
10470,car
10471,this
10472,.
10473,small
10474,car
10475,bird
10476,.
10477,the
10478,.
10479,house
10480,.
10481,cat
10482,a
10483,big
10484,a
10485,.
10486,a
10487,cat
10488,small
10489,chases
10490,house
10491,dog
10492,.
10493,the
10494,a
10495,big
10496,big
10497,bird
10498,house
10499,small
10500,near
10501,a
10502,house
10503,chases
10504,.
10505,the
10506,.
10507,big
10508,big
10509,big
10510,big
10511,the
10512,big
10513,cat
10514,dog
10515,chases
10516,big
10517,chases
10518,near
10519,park
10520,.
10521,chases
10522,the
10523,bird
10524,is
10525,small
10526,in
10527,is
10528,the
10529,chases
10530,sees
10531,.
10532,big
10533,is
10534,this
10535,.
10536,car
10537,this
10538,is
10539,car
10540,this
10541,big
10542,park
10543,big
10544,is
10545,.
10546,.
10547,park
10548,house
10549,.
10550,small
10551,cat
10552,big
10553,small
10554,is
10555,.
10556,.
10557,small
10558,house
10559,the
10560,big
10561,the
10562,park
10563,small
10564,small
10565,a
10566,.
10567,this
10568,big
10569,small
10570,cat
10571,cat
10572,small
10573,a
10574,cat
10575,a
10576,.
10577,house
10578,a
10579,chases
10580,a
10581,small
10582,chases
10583,.
10584,a
10585,.
10586,small
10587,a
10588,a
10589,house
10590,is
10591,a
10592,near
10593,is
10594,a
10595,is
10596,park
10597,park
10598,chases
10599,near
10600,.
10601,park
10602,chases
10603,dog
10604,.
10605,big
10606,park
10607,.
10608,bird
10609,chases
10610,.
10611,small
10612,car
10613,bird
10614,car
10615,is
10616,.
10617,near
10618,bird
10619,big
10620,big
10621,bird
10622,park
10623,a
10624,near
10625,house
10626,.
10627,cat
10628,small
10629,is
10630,.
10631,a
10632,a
10633,.
10634,a
10635,a
10636,a
10637,in
10638,a
10639,.
10640,chases
10641,chases
10642,near
10643,small
10644,house
10645,.
10646,small
10647,small
10648,house
10649,small
10650,this
10651,chases
10652,.
10653,sees
10654,chases
10655,this
10656,chases
10657,the
10658,the
10659,big
10660,dog
10661,.
10662,.
10663,bird
10664,this
10665,.
10666,park
10667,dog
10668,the
10669,chases
10670,big
10671,near
10672,cat
10673,small
10674,.
10675,small
10676,dog
10677,.
10678,near
10679,small
10680,chases
10681,the
10682,big
10683,the
10684,chases
10685,a
10686,is
10687,is
10688,this
10689,park
10690,.
10691,big
10692,this
10693,park
10694,the
10695,big
10696,the
10697,small
10698,small
10699,.
10700,house
10701,near
10702,small
10703,near
10704,chases
10705,is
10706,the
10707,.
10708,the
10709,the
10710,big
10711,big
10712,big
10713,.
10714,park
10715,this
10716,.
10717,this
10718,car
10719,big
10720,.
10721,car
10722,a
10723,.
10724,chases
10725,cat
10726,is
10727,chases
10728,the
10729,this
10730,is
10731,big
10732,big
10733,bird
10734,car
10735,this
10736,a
10737,house
10738,big
10739,.
10740,small
10741,in
10742,a
10743,small
10744,.
10745,this
10746,car
10747,is
10748,this
10749,a
10750,.
10751,small
10752,this
10753,car
10754,.
10755,car
10756,is
10757,is
10758,this
10759,this
10760,car
10761,big
10762,this
10763,near
10764,big
10765,dog
10766,big
10767,big
10768,park
10769,the
10770,the
10771,dog
10772,big
10773,.
10774,the
10775,chases
10776,big
10777,the
10778,.
10779,the
10780,park
10781,this
10782,.
10783,this
10784,small
10785,a
10786,near
10787,house
10788,a
10789,near
10790,.
10791,.
10792,park
10793,.
10794,a
10795,the
10796,the
10797,the
10798,.
10799,big
10800,big
10801,.
10802,big
10803,big
10804,.
10805,.
10806,car
10807,this
10808,.
10809,bird
10810,in
10811,this
10812,this
10813,is
10814,.
10815,park
10816,the
10817,.
10818,.
10819,.
10820,cat
10821,small
10822,house
10823,chases
10824,big
10825,dog
10826,this
10827,is
10828,chases
10829,big
10830,cat
10831,.
10832,small
10833,small
10834,is
10835,big
10836,big
10837,big
10838,this
10839,big
10840,this
10841,this
10842,this
10843,.
10844,park
10845,big
10846,house
10847,dog
10848,the
10849,the
10850,park
10851,the
10852,is
10853,the
10854,dog
10855,the
10856,the
10857,chases
10858,big
10859,park
10860,dog
10861,park
10862,the
10863,big
10864,dog
10865,big
10866,car
10867,big
10868,.
10869,is
10870,big
10871,this
10872,chases
10873,park
10874,the
10875,.
10876,.
10877,near
10878,dog
10879,dog
10880,the
10881,this
10882,car
10883,sees
10884,sees
10885,this
10886,this
10887,this
10888,near
10889,a
10890,big
10891,bird
10892,small
10893,chases
10894,is
10895,.
10896,this
10897,.
10898,big
10899,is
10900,this
10901,near
10902,the
10903,big
10904,car
10905,big
10906,is
10907,is
10908,the
10909,this
10910,is
10911,bird
10912,is
10913,near
10914,is
10915,this
10916,.
10917,small
10918,a
10919,is
10920,small
10921,big
10922,.
10923,dog
10924,dog
10925,dog
10926,near
10927,small
10928,.
10929,.
10930,small
10931,small
10932,a
10933,the
10934,a
10935,house
10936,near
10937,.
10938,dog
10939,big
10940,big
10941,dog
10942,sees
10943,a
10944,small
10945,a
10946,.
10947,is
10948,the
10949,is
10950,the
10951,.
10952,the
10953,big
10954,in
10955,this
10956,sees
10957,near
10958,.
10959,big
10960,is
10961,park
10962,park
10963,the
10964,dog
10965,.
10966,small
10967,the
10968,the
10969,big
10970,big
10971,.
10972,the
10973,.
10974,the
10975,park
10976,the
10977,big
10978,.
10979,car
10980,park
10981,near
10982,the
10983,park
10984,park
10985,.
10986,big
10987,.
10988,bird
10989,big
10990,is
10991,dog
10992,chases
10993,near
10994,small
10995,house
10996,house
10997,chases
10998,near
10999,house
11000,chases
11001,a
11002,is
11003,in
11004,a
11005,the
11006,dog
11007,.
11008,small
11009,small
11010,.
11011,the
11012,big
11013,chases
11014,the
11015,.
11016,this
11017,this
11018,is
11019,car
11020,a
11021,big
11022,this
11023,this
11024,the
11025,a
11026,house
11027,is
11028,house
11029,chases
11030,is
11031,a
11032,near
11033,a
11034,house
11035,small
11036,a
11037,small
11038,the
11039,.
11040,big
11041,is
11042,is
11043,big
11044,chases
11045,chases
11046,a
11047,near
11048,a
11049,small
11050,a
11051,a
11052,house
11053,house
11054,a
11055,.
11056,chases
11057,a
11058,a
11059,small
11060,small
11061,small
11062,a
11063,a
11064,small
11065,.
11066,near
11067,big
11068,big
11069,park
11070,.
11071,this
11072,.
11073,this
11074,this
11075,this
11076,.
11077,big
11078,is
11079,.
11080,park
11081,big
11082,small
11083,this
11084,is
11085,house
11086,cat
11087,cat
11088,cat
11089,.
11090,a
11091,a
11092,cat
11093,chases
11094,a
11095,chases
11096,house
11097,big
11098,big
11099,dog
11100,small
11101,a
11102,small
11103,chases
11104,small
11105,a
11106,cat
11107,house
11108,a
11109,this
11110,car
11111,big
11112,chases
11113,.
11114,.
11115,big
11116,chases
11117,.
11118,a
11119,.
11120,small
11121,a
11122,a
11123,.
11124,small
11125,.
11126,.
11127,near
11128,a
11129,cat
11130,small
11131,.
11132,car
11133,park
11134,.
11135,.
11136,small
11137,big
11138,.
11139,is
11140,.
11141,dog
11142,dog
11143,dog
11144,chases
11145,is
11146,small
11147,a
11148,.
11149,small
11150,a
11151,big
11152,in
11153,big
11154,is
11155,is
11156,the
11157,the
11158,the
11159,small
11160,big
11161,car
11162,.
11163,small
11164,big
11165,chases
11166,is
11167,sees
11168,this
11169,small
11170,is
11171,small
11172,house
11173,.
11174,a
11175,.
11176,near
11177,chases
11178,big
11179,small
11180,house
11181,.
11182,small
11183,a
11184,a
11185,cat
11186,small
11187,cat
11188,a
11189,the
11190,park
11191,big
11192,.
11193,the
11194,park
11195,this
11196,this
11197,this
11198,big
11199,.
11200,car
11201,the
11202,.
11203,small
11204,is
11205,small
11206,.
11207,.
11208,house
11209,.
11210,chases
11211,cat
11212,.
11213,small
11214,a
11215,cat
11216,house
11217,.
11218,bird
11219,is
11220,big
11221,this
11222,in
11223,this
11224,.
11225,is
11226,this
11227,house
11228,house
11229,.
11230,this
11231,.
11232,small
11233,small
11234,cat
11235,small
11236,the
11237,car
11238,park
11239,.
11240,big
11241,chases
11242,chases
11243,the
11244,is
11245,the
11246,chases
11247,.
11248,.
11249,.
11250,park
11251,.
11252,park
11253,big
11254,dog
11255,big
11256,the
11257,big
11258,dog
11259,.
11260,the
11261,the
11262,.
11263,chases
11264,the
11265,the
11266,this
11267,this
11268,house
11269,chases
11270,.
11271,.
11272,cat
11273,small
11274,small
11275,a
11276,house
11277,house
11278,big
11279,a
11280,this
11281,bird
11282,big
11283,big
11284,big
11285,near
11286,this
11287,.
11288,a
11289,small
11290,small
11291,this
11292,.
11293,.
11294,.
11295,car
11296,this
11297,the
11298,the
11299,.
11300,park
11301,near
11302,the
11303,a
11304,house
11305,is
11306,.
11307,a
11308,cat
11309,house
11310,cat
11311,near
11312,a
11313,.
11314,big
11315,is
11316,.
11317,is
11318,the
11319,big
11320,the
11321,the
11322,chases
11323,the
11324,big
11325,is
11326,chases
11327,chases
11328,small
11329,bird
11330,.
11331,car
11332,big
11333,likes
11334,car
11335,this
11336,is
11337,in
11338,.
11339,big
11340,this
11341,bird
11342,bird
11343,this
11344,car
11345,in
11346,car
11347,this
11348,this
11349,this
11350,the
11351,.
11352,.
11353,a
11354,a
11355,a
11356,small
11357,.
11358,a
11359,small
11360,.
11361,small
11362,is
11363,big
11364,this
11365,park
11366,park
11367,dog
11368,dog
11369,park
11370,dog
11371,.
11372,.
11373,this
11374,big
11375,dog
11376,park
11377,the
11378,park
11379,.
11380,big
11381,cat
11382,dog
11383,the
11384,the
11385,house
11386,house
11387,.
11388,small
11389,this
11390,bird
11391,this
11392,house
11393,small
11394,.
11395,near
11396,.
11397,chases
11398,small
11399,.
11400,chases
11401,the
11402,is
11403,the
11404,the
11405,the
11406,the
11407,this
11408,this
11409,is
11410,house
11411,house
11412,a
11413,a
11414,house
11415,chases
